scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,equivalenceQueryTargetMembershipQueryCount,equivalenceQueryTargetMembershipQuerySymbolsTotal,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
idempotency-srs-mixed,75,76,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,10,108,84386511,0,0,282321,1231666,144,204696,895279,96,0,0,0,10,175517,84562698,0,passed,23,2,19,2
idempotency-srs-mixed,76,77,idempotency,20,3,3,3,16,0.8,0.3,5,2,0,0,1,1,203165,0,0,109,162,0,111,165,0,0,0,0,1,78,203263,0,passed,20,0,1,0
idempotency-srs-mixed,77,78,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,86,24887423,0,0,158290,619153,126,113731,438778,127,0,0,0,10,98618,24986597,0,passed,18,2,14,2
idempotency-srs-mixed,78,79,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,10,76,28050136,0,0,135887,586612,101,101056,442283,87,0,0,0,10,90279,28141001,0,passed,22,2,13,2
idempotency-srs-mixed,79,80,idempotency,24,3,3,3,16,0.8,0.3,5,2,0,0,11,87,86345738,0,0,206740,900430,372,166722,721912,148,0,0,0,11,136003,86482450,0,passed,24,1,14,1
idempotency-srs-mixed,80,81,idempotency,20,3,3,3,16,0.8,0.3,5,2,0,0,12,131,60307202,0,0,312879,1429635,195,236612,1063384,130,0,0,0,12,195967,60503976,0,passed,20,1,19,1
idempotency-srs-mixed,81,82,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,12,100,65422835,0,0,276516,1264350,237,213451,961479,139,0,0,0,12,181611,65605320,0,passed,23,1,16,1
idempotency-srs-mixed,82,83,idempotency,24,3,3,3,16,0.8,0.3,5,2,0,0,11,132,135884562,0,0,384465,1613662,294,278894,1153531,151,0,0,0,11,241307,136126639,0,passed,24,1,21,1
idempotency-srs-mixed,83,84,idempotency,21,3,3,3,16,0.8,0.3,5,2,0,0,1,1,217562,0,0,109,162,0,111,165,0,0,0,0,1,83,217660,0,passed,21,0,1,0
idempotency-srs-mixed,84,85,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,8,49,6829849,0,0,76710,310053,66,57253,231370,27,0,0,0,8,48014,6878219,0,passed,14,1,10,1
idempotency-srs-mixed,85,86,idempotency,25,3,3,3,16,0.8,0.3,5,2,0,0,8,60,37933568,0,0,95108,381824,98,69989,280408,55,0,0,0,8,58002,37991995,0,passed,25,1,12,1
idempotency-srs-mixed,86,87,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,15,186,152287092,0,0,743509,3327697,562,592340,2636873,329,0,0,0,15,485829,152774198,0,passed,23,1,21,1
idempotency-srs-mixed,87,88,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,13,164,96867874,0,0,481292,2445017,294,354880,1772203,200,0,0,0,13,318393,97187271,0,passed,23,4,22,4
idempotency-srs-mixed,88,89,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,84,22800634,0,0,142749,594042,201,108767,443638,239,0,0,0,11,89752,22891021,0,passed,18,1,13,1
idempotency-srs-mixed,89,90,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,14,184,135682226,0,0,528013,2342512,277,381567,1671400,212,0,0,0,14,336143,136019342,0,passed,22,4,21,4
idempotency-srs-mixed,90,91,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,1,1,154101,0,0,109,162,0,111,165,0,0,0,0,1,86,154201,0,passed,15,0,1,0
idempotency-srs-mixed,91,92,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,12,108,22624346,0,0,214845,978853,182,156685,712453,303,0,0,0,12,136378,22761448,0,passed,17,3,15,3
idempotency-srs-mixed,92,93,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,7,35,4402897,0,0,42312,176850,54,31382,131919,51,0,0,0,7,26352,4429534,0,passed,17,1,8,1
idempotency-srs-mixed,93,94,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,1,1,219737,0,0,109,162,0,111,165,0,0,0,0,1,79,219831,0,passed,23,0,1,0
idempotency-srs-mixed,94,95,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,1,1,260991,0,0,109,162,0,111,165,0,0,0,0,1,77,261083,0,passed,23,0,1,0
idempotency-srs-mixed,95,96,idempotency,21,3,3,3,16,0.8,0.3,5,2,0,0,12,138,76847180,0,0,376297,2065110,167,288277,1508696,132,0,0,0,12,246925,77094971,0,passed,21,1,19,1
idempotency-srs-mixed,96,97,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,1,1,132414,0,0,109,162,0,111,165,0,0,0,0,1,79,132507,0,passed,15,0,1,0
idempotency-srs-mixed,97,98,idempotency,16,3,3,3,16,0.8,0.3,5,2,0,0,1,1,160570,0,0,109,162,0,111,165,0,0,0,0,1,77,160666,0,passed,16,0,1,0
idempotency-srs-mixed,98,99,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,7,52,7880885,0,0,84513,331067,40,59002,233560,19,0,0,0,7,51270,7932468,0,passed,15,2,13,2
idempotency-srs-mixed,99,100,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,229886,0,0,109,162,0,111,165,0,0,0,0,1,77,229985,0,passed,22,0,1,0
idempotency-srs-mixed,100,101,idempotency,26,3,3,3,16,0.8,0.3,5,2,0,0,10,66,35163791,0,0,133839,656028,59,105409,512080,115,0,0,0,10,89533,35253883,0,passed,26,1,11,1
idempotency-srs-mixed,101,102,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123246,0,0,109,162,0,111,165,0,0,0,0,1,85,123346,0,passed,14,0,1,0
idempotency-srs-mixed,102,103,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,110,20940796,0,0,260235,1218292,285,208332,980304,140,0,0,0,12,167638,21109288,0,passed,18,1,17,1
idempotency-srs-mixed,103,104,idempotency,21,3,3,3,16,0.8,0.3,5,2,0,0,1,1,215231,0,0,109,162,4,111,165,0,0,0,0,1,81,215325,0,passed,21,0,1,0
idempotency-srs-mixed,104,105,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,1,1,143256,0,0,109,162,0,111,165,0,0,0,0,1,92,143364,0,passed,15,0,1,0
idempotency-srs-mixed,105,106,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,9,67,23466655,0,0,130399,533075,154,99683,404165,49,0,0,0,9,84880,23552042,0,passed,17,2,13,2
idempotency-srs-mixed,106,107,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,8,52,8053219,0,0,78176,364148,60,55903,258740,59,0,0,0,8,50513,8104112,0,passed,14,2,10,2
idempotency-srs-mixed,107,108,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,4,17,6130760,0,0,12471,46660,3,8651,32711,31,0,0,0,4,7551,6138449,0,passed,22,1,7,1
idempotency-srs-mixed,108,109,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,13,127,36183538,0,0,257609,1032805,169,208538,847365,421,0,0,0,13,168153,36352514,0,passed,22,7,21,7
idempotency-srs-mixed,109,110,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,216000,0,0,109,162,0,111,165,0,0,0,0,1,84,216099,0,passed,22,0,1,0
idempotency-srs-mixed,110,111,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,8,55,14981425,0,0,92181,338916,58,64998,239723,167,0,0,0,8,55937,15037738,0,passed,17,2,11,2
idempotency-srs-mixed,111,112,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,176300,0,0,109,162,0,111,165,0,0,0,0,1,79,176393,0,passed,18,0,1,0
idempotency-srs-mixed,112,113,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,1,1,140626,0,0,109,162,0,111,165,0,0,0,0,1,77,140716,0,passed,15,0,1,0
idempotency-srs-mixed,113,114,idempotency,16,3,3,3,16,0.8,0.3,5,2,0,0,8,72,18621313,0,0,140050,695973,96,99117,485720,65,0,0,0,8,89269,18710991,0,passed,16,3,16,3
idempotency-srs-mixed,114,115,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,1,1,243830,0,0,109,162,0,111,165,0,0,0,0,1,77,243923,0,passed,23,0,1,0
idempotency-srs-mixed,115,116,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,1,1,139230,0,0,109,162,0,111,165,0,0,0,0,1,80,139326,0,passed,14,0,1,0
idempotency-srs-mixed,116,117,idempotency,26,3,3,3,16,0.8,0.3,5,2,0,0,13,164,230026574,0,0,516824,2230453,402,376660,1599437,234,0,0,0,13,315259,230342904,0,passed,26,2,22,2
idempotency-srs-mixed,117,118,idempotency,26,3,3,3,16,0.8,0.3,5,2,0,0,14,158,131803958,0,0,421561,1995663,382,321368,1492435,170,0,0,0,14,269711,132074733,0,passed,26,2,19,2
idempotency-srs-mixed,118,119,idempotency,26,3,3,3,16,0.8,0.3,5,2,0,0,15,236,294096141,0,0,848771,5167304,453,624343,3706124,363,0,0,0,15,568648,294666284,0,passed,26,3,25,3
